,loss (temperature=1),loss (temperature=11),loss (temperature=21),loss (temperature=31),loss (temperature=41),loss (temperature=51),loss (temperature=61),loss (temperature=71),data path
46,25250.08113923326,45.11127481661579,7445.259362882608,15939.983399519457,649.6175510684263,1431.8189358597542,6228.022940899024,144.96844496733695,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
47,19164.654214787035,16303.319562292723,5576.994056156169,8390.58937983391,40.67023292874315,10018.268969910878,81.34501556769956,311.1339722156523,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
48,1999.08574957379,5194.007088196894,628.9387793995513,496.13984485430507,12562.00171211416,621.318838381065,13569.061924520647,10574.490072054024,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
49,1982.0499883182104,11164.708229942587,1962.5712225830948,2045.8617287375955,574.8065162441892,10452.38233851993,279.9106233055224,388.2487782621433,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
50,28256.00724605156,20643.04299484221,22239.7417149326,2919.3779087031357,8129.546763025625,853.1654469322611,5564.9776351214405,491.1971231593723,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
51,16594.231071754177,207.1343503737286,21858.24046913805,10542.74522286329,12940.15195722162,199.5846592866965,698.9032946549432,526.0329775799108,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
52,9334.468868085223,18615.45921658328,505.63188603584416,10018.268969910878,832.7158965625356,2713.4143332277868,58.649380413940726,88.20937415480932,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
53,25704.62428181268,5148.23864124805,256.28179000929595,578.2213232121744,11104.99835131334,4113.202311336379,22670.743551730367,359.1454224345123,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
54,29119.40716868892,12511.786852033356,19673.50718046991,594.7573193076248,15271.321272759167,7856.34294841854,1293.4391561394275,10556.91972611465,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
55,9029.937707519355,21457.18777642423,1516.553241672005,350.6006006832738,14438.545864144138,1750.9775243548984,136.1394761522192,634.3691425425866,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
56,1705.441809495186,1167.723300966049,9218.268526879556,327.2587117019674,790.0502702359111,182.9172099752549,3664.107501902893,115.96052401254252,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
57,11614.324376242685,10184.420350756422,381.9544137886708,4357.358534338933,10344.240457704322,7369.346913215671,448.1640834741938,3959.2127970610977,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
58,2284.8387399261755,11380.599096442253,5797.023263611906,69.63095598294643,5225.220408936028,725.3666759774201,4454.337844018237,201.5281355570673,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
59,3541.3202025801056,18021.0476496015,8655.655847557035,7394.852551386601,13764.671902101389,2151.610189997604,311.8143319724096,3271.84151009495,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
